iso_code,continent,location,date,total_cases,new_cases,total_deaths,new_deaths,total_cases_per_million,new_cases_per_million,total_deaths_per_million,new_deaths_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,tests_units,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cvd_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand
IRN,Asia,Iran,5/12/2020,109286,1683,6685,45,1301.133,20.037,79.59,0.536,615477,,7.328,,13705,0.163,tests performed,53.7,83992953,49.831,32.4,5.44,3.182,19082.62,0.2,270.308,9.59,0.8,21.1,,1.5
IRN,Asia,Iran,5/13/2020,110767,1481,6733,48,1318.765,17.632,80.161,0.571,629534,14057,7.495,0.167,14037,0.167,tests performed,53.7,83992953,49.831,32.4,5.44,3.182,19082.62,0.2,270.308,9.59,0.8,21.1,,1.5
IRN,Asia,Iran,5/14/2020,112725,1958,6783,50,1342.077,23.311,80.757,0.595,643772,14238,7.665,0.17,14140,0.168,tests performed,53.7,83992953,49.831,32.4,5.44,3.182,19082.62,0.2,270.308,9.59,0.8,21.1,,1.5
IRN,Asia,Iran,5/15/2020,114533,1808,6854,71,1363.602,21.526,81.602,0.845,658604,14832,7.841,0.177,14244,0.17,tests performed,53.7,83992953,49.831,32.4,5.44,3.182,19082.62,0.2,270.308,9.59,0.8,21.1,,1.5
IRN,Asia,Iran,5/16/2020,116635,2102,6902,48,1388.628,25.026,82.174,0.571,672679,14075,8.009,0.168,14269,0.17,tests performed,48.15,83992953,49.831,32.4,5.44,3.182,19082.62,0.2,270.308,9.59,0.8,21.1,,1.5
IRN,Asia,Iran,5/17/2020,118392,1757,6937,35,1409.547,20.918,82.59,0.417,686935,14256,8.178,0.17,14319,0.17,tests performed,55.56,83992953,49.831,32.4,5.44,3.182,19082.62,0.2,270.308,9.59,0.8,21.1,,1.5
IRN,Asia,Iran,5/18/2020,120198,1806,6988,51,1431.049,21.502,83.197,0.607,701640,14705,8.354,0.175,14365,0.171,tests performed,55.56,83992953,49.831,32.4,5.44,3.182,19082.62,0.2,270.308,9.59,0.8,21.1,,1.5
IRN,Asia,Iran,5/19/2020,122492,2294,7057,69,1458.36,27.312,84.019,0.821,716176,14536,8.527,0.173,14386,0.171,tests performed,55.56,83992953,49.831,32.4,5.44,3.182,19082.62,0.2,270.308,9.59,0.8,21.1,,1.5
IRN,Asia,Iran,5/20/2020,124603,2111,7119,62,1483.494,25.133,84.757,0.738,731213,15037,8.706,0.179,14526,0.173,tests performed,55.56,83992953,49.831,32.4,5.44,3.182,19082.62,0.2,270.308,9.59,0.8,21.1,,1.5
IRN,Asia,Iran,5/21/2020,126949,2346,7183,64,1511.424,27.931,85.519,0.762,746045,14832,8.882,0.177,14610,0.174,tests performed,55.56,83992953,49.831,32.4,5.44,3.182,19082.62,0.2,270.308,9.59,0.8,21.1,,1.5
IRN,Asia,Iran,5/22/2020,129341,2392,7249,66,1539.903,28.479,86.305,0.786,763913,17868,9.095,0.213,15044,0.179,tests performed,55.56,83992953,49.831,32.4,5.44,3.182,19082.62,0.2,270.308,9.59,0.8,21.1,,1.5
IRN,Asia,Iran,5/23/2020,131652,2311,7300,51,1567.417,27.514,86.912,0.607,781286,17373,9.302,0.207,15515,0.185,tests performed,55.56,83992953,49.831,32.4,5.44,3.182,19082.62,0.2,270.308,9.59,0.8,21.1,,1.5
IRN,Asia,Iran,5/24/2020,133521,1869,7359,59,1589.669,22.252,87.614,0.702,800519,19233,9.531,0.229,16226,0.193,tests performed,55.56,83992953,49.831,32.4,5.44,3.182,19082.62,0.2,270.308,9.59,0.8,21.1,,1.5
IRN,Asia,Iran,5/25/2020,135701,2180,7417,58,1615.624,25.955,88.305,0.691,818917,18398,9.75,0.219,16754,0.199,tests performed,55.56,83992953,49.831,32.4,5.44,3.182,19082.62,0.2,270.308,9.59,0.8,21.1,,1.5
IRN,Asia,Iran,5/26/2020,137724,2023,7451,34,1639.709,24.085,88.71,0.405,837090,18173,9.966,0.216,17273,0.206,tests performed,52.78,83992953,49.831,32.4,5.44,3.182,19082.62,0.2,270.308,9.59,0.8,21.1,,1.5
IRN,Asia,Iran,5/27/2020,139511,1787,7508,57,1660.985,21.276,89.388,0.679,856546,19456,10.198,0.232,17905,0.213,tests performed,52.78,83992953,49.831,32.4,5.44,3.182,19082.62,0.2,270.308,9.59,0.8,21.1,,1.5
IRN,Asia,Iran,5/28/2020,141591,2080,7564,56,1685.749,24.764,90.055,0.667,,,,,18645,0.222,tests performed,52.78,83992953,49.831,32.4,5.44,3.182,19082.62,0.2,270.308,9.59,0.8,21.1,,1.5
IRN,Asia,Iran,5/29/2020,143849,2258,7627,63,1712.632,26.883,90.805,0.75,896571,,10.674,,18951,0.226,tests performed,52.78,83992953,49.831,32.4,5.44,3.182,19082.62,0.2,270.308,9.59,0.8,21.1,,1.5
IRN,Asia,Iran,5/30/2020,146668,2819,7677,50,1746.194,33.562,91.401,0.595,915998,19427,10.906,0.231,19245,0.229,tests performed,52.78,83992953,49.831,32.4,5.44,3.182,19082.62,0.2,270.308,9.59,0.8,21.1,,1.5
IRN,Asia,Iran,5/31/2020,148950,2282,7734,57,1773.363,27.169,92.079,0.679,935894,19896,11.143,0.237,19339,0.23,tests performed,52.78,83992953,49.831,32.4,5.44,3.182,19082.62,0.2,270.308,9.59,0.8,21.1,,1.5
IRN,Asia,Iran,6/1/2020,151466,2516,7797,63,1803.318,29.955,92.829,0.75,955865,19971,11.38,0.238,19564,0.233,tests performed,52.78,83992953,49.831,32.4,5.44,3.182,19082.62,0.2,270.308,9.59,0.8,21.1,,1.5
IRN,Asia,Iran,6/2/2020,154445,2979,7878,81,1838.785,35.467,93.794,0.964,975936,20071,11.619,0.239,19835,0.236,tests performed,52.78,83992953,49.831,32.4,5.44,3.182,19082.62,0.2,270.308,9.59,0.8,21.1,,1.5
IRN,Asia,Iran,6/3/2020,157562,3117,7942,64,1875.895,37.11,94.556,0.762,,,,,,,,52.78,83992953,49.831,32.4,5.44,3.182,19082.62,0.2,270.308,9.59,0.8,21.1,,1.5
IRN,Asia,Iran,6/4/2020,160696,3134,8012,70,1913.208,37.313,95.389,0.833,,,,,,,,,83992953,49.831,32.4,5.44,3.182,19082.62,0.2,270.308,9.59,0.8,21.1,,1.5
IRN,Asia,Iran,6/5/2020,164270,3574,8071,59,1955.759,42.551,96.091,0.702,,,,,,,,,83992953,49.831,32.4,5.44,3.182,19082.62,0.2,270.308,9.59,0.8,21.1,,1.5
IRQ,Asia,Iraq,12/31/2019,0,0,0,0,0,0,0,0,,,,,,,,,40222503,88.125,20,3.186,1.957,15663.986,2.5,218.612,8.83,,,94.576,1.4
IRQ,Asia,Iraq,1/1/2020,0,0,0,0,0,0,0,0,,,,,,,,0,40222503,88.125,20,3.186,1.957,15663.986,2.5,218.612,8.83,,,94.576,1.4
IRQ,Asia,Iraq,1/2/2020,0,0,0,0,0,0,0,0,,,,,,,,0,40222503,88.125,20,3.186,1.957,15663.986,2.5,218.612,8.83,,,94.576,1.4
IRQ,Asia,Iraq,1/3/2020,0,0,0,0,0,0,0,0,,,,,,,,0,40222503,88.125,20,3.186,1.957,15663.986,2.5,218.612,8.83,,,94.576,1.4
IRQ,Asia,Iraq,1/4/2020,0,0,0,0,0,0,0,0,,,,,,,,0,40222503,88.125,20,3.186,1.957,15663.986,2.5,218.612,8.83,,,94.576,1.4
IRQ,Asia,Iraq,1/5/2020,0,0,0,0,0,0,0,0,,,,,,,,0,40222503,88.125,20,3.186,1.957,15663.986,2.5,218.612,8.83,,,94.576,1.4
IRQ,Asia,Iraq,1/6/2020,0,0,0,0,0,0,0,0,,,,,,,,0,40222503,88.125,20,3.186,1.957,15663.986,2.5,218.612,8.83,,,94.576,1.4
IRQ,Asia,Iraq,1/7/2020,0,0,0,0,0,0,0,0,,,,,,,,0,40222503,88.125,20,3.186,1.957,15663.986,2.5,218.612,8.83,,,94.576,1.4
IRQ,Asia,Iraq,1/8/2020,0,0,0,0,0,0,0,0,,,,,,,,0,40222503,88.125,20,3.186,1.957,15663.986,2.5,218.612,8.83,,,94.576,1.4
IRQ,Asia,Iraq,1/9/2020,0,0,0,0,0,0,0,0,,,,,,,,0,40222503,88.125,20,3.186,1.957,15663.986,2.5,218.612,8.83,,,94.576,1.4
IRQ,Asia,Iraq,1/10/2020,0,0,0,0,0,0,0,0,,,,,,,,0,40222503,88.125,20,3.186,1.957,15663.986,2.5,218.612,8.83,,,94.576,1.4
IRQ,Asia,Iraq,1/11/2020,0,0,0,0,0,0,0,0,,,,,,,,0,40222503,88.125,20,3.186,1.957,15663.986,2.5,218.612,8.83,,,94.576,1.4
IRQ,Asia,Iraq,1/12/2020,0,0,0,0,0,0,0,0,,,,,,,,0,40222503,88.125,20,3.186,1.957,15663.986,2.5,218.612,8.83,,,94.576,1.4
IRQ,Asia,Iraq,1/13/2020,0,0,0,0,0,0,0,0,,,,,,,,0,40222503,88.125,20,3.186,1.957,15663.986,2.5,218.612,8.83,,,94.576,1.4
IRQ,Asia,Iraq,1/14/2020,0,0,0,0,0,0,0,0,,,,,,,,0,40222503,88.125,20,3.186,1.957,15663.986,2.5,218.612,8.83,,,94.576,1.4
IRQ,Asia,Iraq,1/15/2020,0,0,0,0,0,0,0,0,,,,,,,,0,40222503,88.125,20,3.186,1.957,15663.986,2.5,218.612,8.83,,,94.576,1.4
IRQ,Asia,Iraq,1/16/2020,0,0,0,0,0,0,0,0,,,,,,,,0,40222503,88.125,20,3.186,1.957,15663.986,2.5,218.612,8.83,,,94.576,1.4
IRQ,Asia,Iraq,1/17/2020,0,0,0,0,0,0,0,0,,,,,,,,0,40222503,88.125,20,3.186,1.957,15663.986,2.5,218.612,8.83,,,94.576,1.4
IRQ,Asia,Iraq,1/18/2020,0,0,0,0,0,0,0,0,,,,,,,,0,40222503,88.125,20,3.186,1.957,15663.986,2.5,218.612,8.83,,,94.576,1.4
IRQ,Asia,Iraq,1/19/2020,0,0,0,0,0,0,0,0,,,,,,,,0,40222503,88.125,20,3.186,1.957,15663.986,2.5,218.612,8.83,,,94.576,1.4
IRQ,Asia,Iraq,1/20/2020,0,0,0,0,0,0,0,0,,,,,,,,0,40222503,88.125,20,3.186,1.957,15663.986,2.5,218.612,8.83,,,94.576,1.4
IRQ,Asia,Iraq,1/21/2020,0,0,0,0,0,0,0,0,,,,,,,,0,40222503,88.125,20,3.186,1.957,15663.986,2.5,218.612,8.83,,,94.576,1.4
IRQ,Asia,Iraq,1/22/2020,0,0,0,0,0,0,0,0,,,,,,,,0,40222503,88.125,20,3.186,1.957,15663.986,2.5,218.612,8.83,,,94.576,1.4
IRQ,Asia,Iraq,1/23/2020,0,0,0,0,0,0,0,0,,,,,,,,0,40222503,88.125,20,3.186,1.957,15663.986,2.5,218.612,8.83,,,94.576,1.4
IRQ,Asia,Iraq,1/24/2020,0,0,0,0,0,0,0,0,,,,,,,,0,40222503,88.125,20,3.186,1.957,15663.986,2.5,218.612,8.83,,,94.576,1.4
IRQ,Asia,Iraq,1/25/2020,0,0,0,0,0,0,0,0,,,,,,,,0,40222503,88.125,20,3.186,1.957,15663.986,2.5,218.612,8.83,,,94.576,1.4
IRQ,Asia,Iraq,1/26/2020,0,0,0,0,0,0,0,0,,,,,,,,0,40222503,88.125,20,3.186,1.957,15663.986,2.5,218.612,8.83,,,94.576,1.4
IRQ,Asia,Iraq,1/27/2020,0,0,0,0,0,0,0,0,,,,,,,,0,40222503,88.125,20,3.186,1.957,15663.986,2.5,218.612,8.83,,,94.576,1.4
IRQ,Asia,Iraq,1/28/2020,0,0,0,0,0,0,0,0,,,,,,,,0,40222503,88.125,20,3.186,1.957,15663.986,2.5,218.612,8.83,,,94.576,1.4
IRQ,Asia,Iraq,1/29/2020,0,0,0,0,0,0,0,0,,,,,,,,0,40222503,88.125,20,3.186,1.957,15663.986,2.5,218.612,8.83,,,94.576,1.4
IRQ,Asia,Iraq,1/30/2020,0,0,0,0,0,0,0,0,,,,,,,,0,40222503,88.125,20,3.186,1.957,15663.986,2.5,218.612,8.83,,,94.576,1.4
IRQ,Asia,Iraq,1/31/2020,0,0,0,0,0,0,0,0,,,,,,,,0,40222503,88.125,20,3.186,1.957,15663.986,2.5,218.612,8.83,,,94.576,1.4
IRQ,Asia,Iraq,2/1/2020,0,0,0,0,0,0,0,0,,,,,,,,0,40222503,88.125,20,3.186,1.957,15663.986,2.5,218.612,8.83,,,94.576,1.4
IRQ,Asia,Iraq,2/2/2020,0,0,0,0,0,0,0,0,,,,,,,,0,40222503,88.125,20,3.186,1.957,15663.986,2.5,218.612,8.83,,,94.576,1.4
IRQ,Asia,Iraq,2/3/2020,0,0,0,0,0,0,0,0,,,,,,,,0,40222503,88.125,20,3.186,1.957,15663.986,2.5,218.612,8.83,,,94.576,1.4
IRQ,Asia,Iraq,2/4/2020,0,0,0,0,0,0,0,0,,,,,,,,0,40222503,88.125,20,3.186,1.957,15663.986,2.5,218.612,8.83,,,94.576,1.4
IRQ,Asia,Iraq,2/5/2020,0,0,0,0,0,0,0,0,,,,,,,,0,40222503,88.125,20,3.186,1.957,15663.986,2.5,218.612,8.83,,,94.576,1.4
IRQ,Asia,Iraq,2/6/2020,0,0,0,0,0,0,0,0,,,,,,,,0,40222503,88.125,20,3.186,1.957,15663.986,2.5,218.612,8.83,,,94.576,1.4
IRQ,Asia,Iraq,2/7/2020,0,0,0,0,0,0,0,0,,,,,,,,0,40222503,88.125,20,3.186,1.957,15663.986,2.5,218.612,8.83,,,94.576,1.4
IRQ,Asia,Iraq,2/8/2020,0,0,0,0,0,0,0,0,,,,,,,,0,40222503,88.125,20,3.186,1.957,15663.986,2.5,218.612,8.83,,,94.576,1.4
IRQ,Asia,Iraq,2/9/2020,0,0,0,0,0,0,0,0,,,,,,,,0,40222503,88.125,20,3.186,1.957,15663.986,2.5,218.612,8.83,,,94.576,1.4
IRQ,Asia,Iraq,2/10/2020,0,0,0,0,0,0,0,0,,,,,,,,0,40222503,88.125,20,3.186,1.957,15663.986,2.5,218.612,8.83,,,94.576,1.4
IRQ,Asia,Iraq,2/11/2020,0,0,0,0,0,0,0,0,,,,,,,,0,40222503,88.125,20,3.186,1.957,15663.986,2.5,218.612,8.83,,,94.576,1.4
IRQ,Asia,Iraq,2/12/2020,0,0,0,0,0,0,0,0,,,,,,,,0,40222503,88.125,20,3.186,1.957,15663.986,2.5,218.612,8.83,,,94.576,1.4
IRQ,Asia,Iraq,2/13/2020,0,0,0,0,0,0,0,0,,,,,,,,0,40222503,88.125,20,3.186,1.957,15663.986,2.5,218.612,8.83,,,94.576,1.4
IRQ,Asia,Iraq,2/14/2020,0,0,0,0,0,0,0,0,,,,,,,,0,40222503,88.125,20,3.186,1.957,15663.986,2.5,218.612,8.83,,,94.576,1.4
IRQ,Asia,Iraq,2/15/2020,0,0,0,0,0,0,0,0,,,,,,,,0,40222503,88.125,20,3.186,1.957,15663.986,2.5,218.612,8.83,,,94.576,1.4
IRQ,Asia,Iraq,2/16/2020,0,0,0,0,0,0,0,0,,,,,,,,0,40222503,88.125,20,3.186,1.957,15663.986,2.5,218.612,8.83,,,94.576,1.4
IRQ,Asia,Iraq,2/17/2020,0,0,0,0,0,0,0,0,,,,,,,,0,40222503,88.125,20,3.186,1.957,15663.986,2.5,218.612,8.83,,,94.576,1.4
IRQ,Asia,Iraq,2/18/2020,0,0,0,0,0,0,0,0,,,,,,,,0,40222503,88.125,20,3.186,1.957,15663.986,2.5,218.612,8.83,,,94.576,1.4
IRQ,Asia,Iraq,2/19/2020,0,0,0,0,0,0,0,0,,,,,,,,2.78,40222503,88.125,20,3.186,1.957,15663.986,2.5,218.612,8.83,,,94.576,1.4
IRQ,Asia,Iraq,2/20/2020,0,0,0,0,0,0,0,0,,,,,,,,11.11,40222503,88.125,20,3.186,1.957,15663.986,2.5,218.612,8.83,,,94.576,1.4
IRQ,Asia,Iraq,2/21/2020,0,0,0,0,0,0,0,0,,,,,,,,11.11,40222503,88.125,20,3.186,1.957,15663.986,2.5,218.612,8.83,,,94.576,1.4
IRQ,Asia,Iraq,2/22/2020,0,0,0,0,0,0,0,0,,,,,,,,11.11,40222503,88.125,20,3.186,1.957,15663.986,2.5,218.612,8.83,,,94.576,1.4
IRQ,Asia,Iraq,2/23/2020,0,0,0,0,0,0,0,0,,,,,,,,19.44,40222503,88.125,20,3.186,1.957,15663.986,2.5,218.612,8.83,,,94.576,1.4
IRQ,Asia,Iraq,2/24/2020,0,0,0,0,0,0,0,0,,,,,,,,19.44,40222503,88.125,20,3.186,1.957,15663.986,2.5,218.612,8.83,,,94.576,1.4
IRQ,Asia,Iraq,2/25/2020,1,1,0,0,0.025,0.025,0,0,,,,,,,,50.93,40222503,88.125,20,3.186,1.957,15663.986,2.5,218.612,8.83,,,94.576,1.4
IRQ,Asia,Iraq,2/26/2020,5,4,0,0,0.124,0.099,0,0,,,,,,,,50.93,40222503,88.125,20,3.186,1.957,15663.986,2.5,218.612,8.83,,,94.576,1.4
IRQ,Asia,Iraq,2/27/2020,5,0,0,0,0.124,0,0,0,,,,,,,,52.78,40222503,88.125,20,3.186,1.957,15663.986,2.5,218.612,8.83,,,94.576,1.4
IRQ,Asia,Iraq,2/28/2020,6,1,0,0,0.149,0.025,0,0,,,,,,,,52.78,40222503,88.125,20,3.186,1.957,15663.986,2.5,218.612,8.83,,,94.576,1.4
IRQ,Asia,Iraq,2/29/2020,7,1,0,0,0.174,0.025,0,0,,,,,,,,52.78,40222503,88.125,20,3.186,1.957,15663.986,2.5,218.612,8.83,,,94.576,1.4
IRQ,Asia,Iraq,3/1/2020,13,6,0,0,0.323,0.149,0,0,,,,,,,,52.78,40222503,88.125,20,3.186,1.957,15663.986,2.5,218.612,8.83,,,94.576,1.4
IRQ,Asia,Iraq,3/2/2020,19,6,0,0,0.472,0.149,0,0,,,,,,,,52.78,40222503,88.125,20,3.186,1.957,15663.986,2.5,218.612,8.83,,,94.576,1.4
IRQ,Asia,Iraq,3/3/2020,21,2,0,0,0.522,0.05,0,0,,,,,,,,52.78,40222503,88.125,20,3.186,1.957,15663.986,2.5,218.612,8.83,,,94.576,1.4
IRQ,Asia,Iraq,3/4/2020,26,5,0,0,0.646,0.124,0,0,,,,,,,,52.78,40222503,88.125,20,3.186,1.957,15663.986,2.5,218.612,8.83,,,94.576,1.4
IRQ,Asia,Iraq,3/5/2020,31,5,0,0,0.771,0.124,0,0,,,,,,,,52.78,40222503,88.125,20,3.186,1.957,15663.986,2.5,218.612,8.83,,,94.576,1.4
IRQ,Asia,Iraq,3/6/2020,38,7,2,2,0.945,0.174,0.05,0.05,,,,,,,,52.78,40222503,88.125,20,3.186,1.957,15663.986,2.5,218.612,8.83,,,94.576,1.4
IRQ,Asia,Iraq,3/8/2020,54,16,2,0,1.343,0.398,0.05,0,,,,,,,,52.78,40222503,88.125,20,3.186,1.957,15663.986,2.5,218.612,8.83,,,94.576,1.4
IRQ,Asia,Iraq,3/9/2020,61,7,6,4,1.517,0.174,0.149,0.099,,,,,,,,52.78,40222503,88.125,20,3.186,1.957,15663.986,2.5,218.612,8.83,,,94.576,1.4
IRQ,Asia,Iraq,3/11/2020,61,0,6,0,1.517,0,0.149,0,,,,,,,,61.11,40222503,88.125,20,3.186,1.957,15663.986,2.5,218.612,8.83,,,94.576,1.4
IRQ,Asia,Iraq,3/12/2020,70,9,8,2,1.74,0.224,0.199,0.05,,,,,,,,61.11,40222503,88.125,20,3.186,1.957,15663.986,2.5,218.612,8.83,,,94.576,1.4
IRQ,Asia,Iraq,3/13/2020,74,4,8,0,1.84,0.099,0.199,0,,,,,,,,75,40222503,88.125,20,3.186,1.957,15663.986,2.5,218.612,8.83,,,94.576,1.4
IRQ,Asia,Iraq,3/14/2020,85,11,9,1,2.113,0.273,0.224,0.025,,,,,,,,75,40222503,88.125,20,3.186,1.957,15663.986,2.5,218.612,8.83,,,94.576,1.4
IRQ,Asia,Iraq,3/15/2020,85,0,9,0,2.113,0,0.224,0,,,,,,,,75,40222503,88.125,20,3.186,1.957,15663.986,2.5,218.612,8.83,,,94.576,1.4
IRQ,Asia,Iraq,3/16/2020,124,39,9,0,3.083,0.97,0.224,0,,,,,,,,77.78,40222503,88.125,20,3.186,1.957,15663.986,2.5,218.612,8.83,,,94.576,1.4
IRQ,Asia,Iraq,3/17/2020,124,0,9,0,3.083,0,0.224,0,,,,,,,,89.81,40222503,88.125,20,3.186,1.957,15663.986,2.5,218.612,8.83,,,94.576,1.4
IRQ,Asia,Iraq,3/18/2020,154,30,11,2,3.829,0.746,0.273,0.05,,,,,,,,89.81,40222503,88.125,20,3.186,1.957,15663.986,2.5,218.612,8.83,,,94.576,1.4
IRQ,Asia,Iraq,3/19/2020,164,10,12,1,4.077,0.249,0.298,0.025,,,,,,,,89.81,40222503,88.125,20,3.186,1.957,15663.986,2.5,218.612,8.83,,,94.576,1.4
IRQ,Asia,Iraq,3/20/2020,177,13,12,0,4.401,0.323,0.298,0,,,,,,,,89.81,40222503,88.125,20,3.186,1.957,15663.986,2.5,218.612,8.83,,,94.576,1.4
IRQ,Asia,Iraq,3/21/2020,193,16,14,2,4.798,0.398,0.348,0.05,,,,,,,,89.81,40222503,88.125,20,3.186,1.957,15663.986,2.5,218.612,8.83,,,94.576,1.4
IRQ,Asia,Iraq,3/22/2020,214,21,17,3,5.32,0.522,0.423,0.075,,,,,,,,94.44,40222503,88.125,20,3.186,1.957,15663.986,2.5,218.612,8.83,,,94.576,1.4
IRQ,Asia,Iraq,3/23/2020,233,19,20,3,5.793,0.472,0.497,0.075,,,,,,,,94.44,40222503,88.125,20,3.186,1.957,15663.986,2.5,218.612,8.83,,,94.576,1.4
IRQ,Asia,Iraq,3/24/2020,266,33,23,3,6.613,0.82,0.572,0.075,,,,,,,,94.44,40222503,88.125,20,3.186,1.957,15663.986,2.5,218.612,8.83,,,94.576,1.4
IRQ,Asia,Iraq,3/25/2020,316,50,27,4,7.856,1.243,0.671,0.099,,,,,,,,94.44,40222503,88.125,20,3.186,1.957,15663.986,2.5,218.612,8.83,,,94.576,1.4
IRQ,Asia,Iraq,3/26/2020,346,30,29,2,8.602,0.746,0.721,0.05,,,,,,,,96.3,40222503,88.125,20,3.186,1.957,15663.986,2.5,218.612,8.83,,,94.576,1.4
IRQ,Asia,Iraq,3/27/2020,382,36,36,7,9.497,0.895,0.895,0.174,,,,,,,,96.3,40222503,88.125,20,3.186,1.957,15663.986,2.5,218.612,8.83,,,94.576,1.4
IRQ,Asia,Iraq,3/28/2020,458,76,40,4,11.387,1.889,0.994,0.099,,,,,,,,96.3,40222503,88.125,20,3.186,1.957,15663.986,2.5,218.612,8.83,,,94.576,1.4
IRQ,Asia,Iraq,3/29/2020,506,48,42,2,12.58,1.193,1.044,0.05,,,,,,,,96.3,40222503,88.125,20,3.186,1.957,15663.986,2.5,218.612,8.83,,,94.576,1.4
IRQ,Asia,Iraq,3/30/2020,547,41,42,0,13.599,1.019,1.044,0,,,,,,,,96.3,40222503,88.125,20,3.186,1.957,15663.986,2.5,218.612,8.83,,,94.576,1.4
IRQ,Asia,Iraq,3/31/2020,630,83,46,4,15.663,2.064,1.144,0.099,,,,,,,,96.3,40222503,88.125,20,3.186,1.957,15663.986,2.5,218.612,8.83,,,94.576,1.4
IRQ,Asia,Iraq,4/1/2020,694,64,50,4,17.254,1.591,1.243,0.099,,,,,,,,96.3,40222503,88.125,20,3.186,1.957,15663.986,2.5,218.612,8.83,,,94.576,1.4
IRQ,Asia,Iraq,4/2/2020,694,0,50,0,17.254,0,1.243,0,,,,,,,,96.3,40222503,88.125,20,3.186,1.957,15663.986,2.5,218.612,8.83,,,94.576,1.4
IRQ,Asia,Iraq,4/3/2020,772,78,54,4,19.193,1.939,1.343,0.099,,,,,,,,96.3,40222503,88.125,20,3.186,1.957,15663.986,2.5,218.612,8.83,,,94.576,1.4
IRQ,Asia,Iraq,4/4/2020,772,0,54,0,19.193,0,1.343,0,,,,,,,,96.3,40222503,88.125,20,3.186,1.957,15663.986,2.5,218.612,8.83,,,94.576,1.4
IRQ,Asia,Iraq,4/5/2020,878,106,56,2,21.829,2.635,1.392,0.05,,,,,,,,96.3,40222503,88.125,20,3.186,1.957,15663.986,2.5,218.612,8.83,,,94.576,1.4
IRQ,Asia,Iraq,4/6/2020,961,83,61,5,23.892,2.064,1.517,0.124,,,,,,,,96.3,40222503,88.125,20,3.186,1.957,15663.986,2.5,218.612,8.83,,,94.576,1.4
IRQ,Asia,Iraq,4/7/2020,1031,70,64,3,25.632,1.74,1.591,0.075,,,,,,,,96.3,40222503,88.125,20,3.186,1.957,15663.986,2.5,218.612,8.83,,,94.576,1.4
IRQ,Asia,Iraq,4/8/2020,1031,0,64,0,25.632,0,1.591,0,,,,,,,,96.3,40222503,88.125,20,3.186,1.957,15663.986,2.5,218.612,8.83,,,94.576,1.4
IRQ,Asia,Iraq,4/9/2020,1202,171,69,5,29.884,4.251,1.715,0.124,,,,,,,,96.3,40222503,88.125,20,3.186,1.957,15663.986,2.5,218.612,8.83,,,94.576,1.4
IRQ,Asia,Iraq,4/10/2020,1232,30,69,0,30.63,0.746,1.715,0,,,,,,,,96.3,40222503,88.125,20,3.186,1.957,15663.986,2.5,218.612,8.83,,,94.576,1.4
IRQ,Asia,Iraq,4/11/2020,1279,47,70,1,31.798,1.169,1.74,0.025,,,,,,,,96.3,40222503,88.125,20,3.186,1.957,15663.986,2.5,218.612,8.83,,,94.576,1.4
IRQ,Asia,Iraq,4/12/2020,1318,39,72,2,32.768,0.97,1.79,0.05,,,,,,,,96.3,40222503,88.125,20,3.186,1.957,15663.986,2.5,218.612,8.83,,,94.576,1.4
IRQ,Asia,Iraq,4/13/2020,1352,34,76,4,33.613,0.845,1.889,0.099,,,,,,,,96.3,40222503,88.125,20,3.186,1.957,15663.986,2.5,218.612,8.83,,,94.576,1.4
IRQ,Asia,Iraq,4/14/2020,1378,26,78,2,34.259,0.646,1.939,0.05,,,,,,,,96.3,40222503,88.125,20,3.186,1.957,15663.986,2.5,218.612,8.83,,,94.576,1.4
IRQ,Asia,Iraq,4/15/2020,1400,22,78,0,34.806,0.547,1.939,0,,,,,,,,96.3,40222503,88.125,20,3.186,1.957,15663.986,2.5,218.612,8.83,,,94.576,1.4
IRQ,Asia,Iraq,4/16/2020,1415,15,79,1,35.179,0.373,1.964,0.025,,,,,,,,96.3,40222503,88.125,20,3.186,1.957,15663.986,2.5,218.612,8.83,,,94.576,1.4
IRQ,Asia,Iraq,4/17/2020,1434,19,80,1,35.652,0.472,1.989,0.025,,,,,,,,96.3,40222503,88.125,20,3.186,1.957,15663.986,2.5,218.612,8.83,,,94.576,1.4
IRQ,Asia,Iraq,4/18/2020,1482,48,81,1,36.845,1.193,2.014,0.025,,,,,,,,96.3,40222503,88.125,20,3.186,1.957,15663.986,2.5,218.612,8.83,,,94.576,1.4
IRQ,Asia,Iraq,4/19/2020,1482,0,81,0,36.845,0,2.014,0,,,,,,,,96.3,40222503,88.125,20,3.186,1.957,15663.986,2.5,218.612,8.83,,,94.576,1.4
IRQ,Asia,Iraq,4/20/2020,1539,57,82,1,38.262,1.417,2.039,0.025,,,,,,,,96.3,40222503,88.125,20,3.186,1.957,15663.986,2.5,218.612,8.83,,,94.576,1.4
IRQ,Asia,Iraq,4/21/2020,1574,35,82,0,39.132,0.87,2.039,0,,,,,,,,85.19,40222503,88.125,20,3.186,1.957,15663.986,2.5,218.612,8.83,,,94.576,1.4
